direction,listId,scrollY,timestamp,velocityPx
DOWN,main_scroll,3148,1775876829535,0.0
DOWN,main_scroll,3155,1775876829552,0.0
DOWN,main_scroll,3160,1775876829562,0.0
DOWN,main_scroll,3162,1775876829568,0.0
DOWN,main_scroll,3165,1775876829585,0.0
DOWN,main_scroll,3170,1775876829602,0.0
DOWN,main_scroll,3175,1775876829619,0.0
DOWN,main_scroll,3181,1775876829636,0.0
DOWN,main_scroll,3185,1775876829652,0.0
DOWN,main_scroll,3189,1775876829669,0.0
DOWN,main_scroll,3192,1775876829685,0.0
DOWN,main_scroll,3195,1775876829702,0.0
DOWN,main_scroll,3197,1775876829719,0.0
DOWN,main_scroll,3199,1775876829737,0.0
DOWN,main_scroll,3201,1775876829752,0.0
DOWN,main_scroll,3203,1775876829769,0.0
DOWN,main_scroll,3204,1775876829785,0.0
DOWN,main_scroll,3205,1775876829802,0.0
DOWN,main_scroll,3206,1775876829819,0.0
DOWN,main_scroll,3207,1775876829836,0.0
DOWN,main_scroll,3208,1775876829852,0.0
DOWN,main_scroll,3209,1775876829869,0.0
DOWN,main_scroll,3210,1775876829886,0.0
DOWN,main_scroll,3211,1775876829919,0.0
DOWN,main_scroll,3212,1775876829986,0.0
DOWN,main_scroll,3229,1775876831071,0.0
DOWN,main_scroll,3275,1775876831088,0.0
DOWN,main_scroll,3302,1775876831104,0.0
DOWN,main_scroll,3324,1775876831121,0.0
DOWN,main_scroll,3345,1775876831138,0.0
DOWN,main_scroll,3360,1775876831148,0.0
DOWN,main_scroll,3366,1775876831155,0.0
DOWN,main_scroll,3375,1775876831171,0.0
DOWN,main_scroll,3390,1775876831188,0.0
DOWN,main_scroll,3405,1775876831205,0.0
DOWN,main_scroll,3422,1775876831221,0.0
DOWN,main_scroll,3437,1775876831238,0.0
DOWN,main_scroll,3452,1775876831255,0.0
DOWN,main_scroll,3466,1775876831271,0.0
DOWN,main_scroll,3479,1775876831288,0.0
DOWN,main_scroll,3490,1775876831305,0.0
DOWN,main_scroll,3500,1775876831322,0.0
DOWN,main_scroll,3510,1775876831338,0.0
DOWN,main_scroll,3519,1775876831355,0.0
DOWN,main_scroll,3527,1775876831371,0.0
DOWN,main_scroll,3535,1775876831388,0.0
DOWN,main_scroll,3542,1775876831405,0.0
DOWN,main_scroll,3548,1775876831421,0.0
DOWN,main_scroll,3554,1775876831438,0.0
DOWN,main_scroll,3559,1775876831455,0.0
DOWN,main_scroll,3564,1775876831472,0.0
DOWN,main_scroll,3569,1775876831488,0.0
DOWN,main_scroll,3574,1775876831505,0.0
DOWN,main_scroll,3578,1775876831521,0.0
DOWN,main_scroll,3581,1775876831538,0.0
DOWN,main_scroll,3585,1775876831555,0.0
DOWN,main_scroll,3589,1775876831572,0.0
DOWN,main_scroll,3592,1775876831588,0.0
DOWN,main_scroll,3594,1775876831605,0.0
DOWN,main_scroll,3597,1775876831622,0.0
DOWN,main_scroll,3600,1775876831639,0.0
DOWN,main_scroll,3602,1775876831655,0.0
DOWN,main_scroll,3604,1775876831672,0.0
DOWN,main_scroll,3606,1775876831689,0.0
DOWN,main_scroll,3608,1775876831705,0.0
DOWN,main_scroll,3610,1775876831722,0.0
DOWN,main_scroll,3612,1775876831739,0.0
DOWN,main_scroll,3613,1775876831755,0.0
DOWN,main_scroll,3614,1775876831772,0.0
DOWN,main_scroll,3616,1775876831789,0.0
DOWN,main_scroll,3617,1775876831805,0.0
DOWN,main_scroll,3618,1775876831822,0.0
DOWN,main_scroll,3619,1775876831839,0.0
DOWN,main_scroll,3620,1775876831855,0.0
DOWN,main_scroll,3621,1775876831889,0.0
DOWN,main_scroll,3622,1775876831906,0.0
DOWN,main_scroll,3623,1775876831939,0.0
DOWN,main_scroll,3624,1775876831989,0.0
DOWN,main_scroll,3691,1775876832974,0.0
DOWN,main_scroll,3742,1775876832991,0.0
DOWN,main_scroll,3757,1775876833001,0.0
DOWN,main_scroll,3772,1775876833008,0.0
DOWN,main_scroll,3795,1775876833024,0.0
DOWN,main_scroll,3833,1775876833041,0.0
DOWN,main_scroll,3873,1775876833058,0.0
DOWN,main_scroll,3919,1775876833075,0.0
DOWN,main_scroll,3963,1775876833092,0.0
DOWN,main_scroll,4007,1775876833108,0.0
DOWN,main_scroll,4048,1775876833124,0.0
DOWN,main_scroll,4089,1775876833141,0.0
DOWN,main_scroll,4128,1775876833158,0.0
DOWN,main_scroll,4163,1775876833176,0.0
DOWN,main_scroll,4198,1775876833191,0.0
DOWN,main_scroll,4231,1775876833208,0.0
DOWN,main_scroll,4261,1775876833225,0.0
DOWN,main_scroll,4290,1775876833241,0.0
DOWN,main_scroll,4318,1775876833258,0.0
DOWN,main_scroll,4343,1775876833275,0.0
DOWN,main_scroll,4369,1775876833292,0.0
DOWN,main_scroll,4393,1775876833308,0.0
DOWN,main_scroll,4415,1775876833325,0.0
DOWN,main_scroll,4436,1775876833341,0.0
DOWN,main_scroll,4456,1775876833358,0.0
DOWN,main_scroll,4476,1775876833375,0.0
DOWN,main_scroll,4493,1775876833392,0.0
DOWN,main_scroll,4511,1775876833408,0.0
DOWN,main_scroll,4528,1775876833425,0.0
DOWN,main_scroll,4543,1775876833442,0.0
DOWN,main_scroll,4558,1775876833459,0.0
DOWN,main_scroll,4573,1775876833475,0.0
DOWN,main_scroll,4586,1775876833492,0.0
DOWN,main_scroll,4599,1775876833508,0.0
DOWN,main_scroll,4612,1775876833525,0.0
DOWN,main_scroll,4624,1775876833542,0.0
DOWN,main_scroll,4635,1775876833558,0.0
DOWN,main_scroll,4646,1775876833575,0.0
DOWN,main_scroll,4657,1775876833592,0.0
DOWN,main_scroll,4667,1775876833608,0.0
DOWN,main_scroll,4677,1775876833625,0.0
DOWN,main_scroll,4686,1775876833642,0.0
DOWN,main_scroll,4694,1775876833660,0.0
